AZ_Pyrrolamides_features_final
Molecule SMILES,SAU Gyr IC50 (礛),MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState10,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_ester,fr_ether,fr_halogen,fr_methoxy,fr_piperdine,fr_pyridine,fr_thiazole,f_2,f_8,f_11,f_13,f_14,f_41,f_72,f_78,f_92,f_111,f_116,f_117,f_118,f_131,f_140,f_141,f_142,f_143,f_146,f_147,f_161,f_162,f_186,f_191,f_197,f_213,f_217,f_219,f_236,f_242,f_257,f_265,f_266,f_289,f_296,f_298,f_309,f_319,f_339,f_345,f_350,f_355,f_358,f_361,f_378,f_387,f_389,f_390,f_394,f_400,f_419,f_456,f_464,f_486,f_496,f_497,f_516,f_526,f_527,f_546,f_552,f_561,f_563,f_564,f_571,f_583,f_586,f_587,f_592,f_612,f_642,f_656,f_667,f_668,f_675,f_692,f_693,f_695,f_697,f_699,f_708,f_711,f_715,f_718,f_725,f_728,f_734,f_743,f_744,f_745,f_756,f_766,f_769,f_773,f_798,f_804,f_806,f_807,f_810,f_811,f_823,f_833,f_839,f_841,f_843,f_850,f_855,f_870,f_873,f_875,f_894,f_906,f_911,f_921,f_931,f_932,f_937,f_940,f_950,f_957,f_967,f_980,f_989,f_1005,f_1011,f_1014,f_1015,f_1022,f_1028,f_1032,f_1034,f_1053,f_1060,f_1066,f_1071,f_1077,f_1088,f_1099,f_1101,f_1126,f_1132,f_1136,f_1145,f_1150,f_1152,f_1160,f_1163,f_1164,f_1175,f_1178,f_1179,f_1181,f_1182,f_1185,f_1219,f_1221,f_1225,f_1236,f_1238,f_1242,f_1256,f_1257
Cc1cnc(cn1)c2c(sc(n2)N3CC[C@H]([C@H](C3)F)NC(=O)c4c(c(c([nH]4)C)Cl)Cl)C(=O)O,<0.00977,14.99071522605400,-1.4094433048446400,0.002428550104728310,0.47291489198826100,513.3820000000000,0.34782830324796500,-0.4769892932365070,1.2727272727272700,2.0303030303030300,1.4877602062542600,1215.353423074270,-2.7600000000000000,27024969.691911900,4.659223442810630,20.307204250644700,28.130606573757000,5.131558479839330,0.0,5.907179729351510,5.969305287951850,14.76249422596620,14.16893075269390,0.0,0.0,34.53866565839980,20.268296022307300,18.435527972374100,34.52263542900470,19.086016810659200,51.54670915554250,25.252702687795200,0.0,32.48181224696550,17.98942254267560,44.397884948955500,11.387855989696900,10.216698334856800,9.521973527514150,34.53866565839980,62.221955532416300,0.0,13.847474399381200,37.968827169316300,12.393687143226200,10.045266627482700,11.387855989696900,124.10000000000000,24.09000124196160,19.086016810659200,32.85502621679350,35.1789204932233,11.336785877934700,12.393687143226200,18.747384130231700,0.0,25.252702687795200,23.20187978046500,13.03735230625990,14.99071522605400,59.527488023241600,0.35,3.0,9.0,1.0,1.0,0.0,3.0,3.0,7.0,13.0,5.0,4.0,3.896840000000000,1.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2F)c3nc(c(s3)C(=O)O)c4c(cccn4)F)Cl)Cl,<0.00977,14.960408964788200,-1.472017510707990,0.05726783832095260,0.4657591885465540,516.3570000000000,0.3478292221455400,-0.4769892881859520,1.3333333333333300,2.090909090909090,1.5032543641251500,1234.503557604160,-2.76,27332097.67864920,4.525613449113780,20.307204250644700,28.130606573757000,10.948779320885200,0.0,5.907179729351510,5.969305287951850,9.77851570501903,18.559345800368700,0.0,0.0,34.53866565839980,25.477292959539900,18.43552797237410,22.631863862543200,23.47643185833400,51.54670915554250,20.268724166848000,0.0,25.558075047274900,17.98942254267560,50.45706836046310,11.387855989696900,10.216698334856800,13.912388575189000,34.53866565839980,57.23797701146910,0.0,12.740958040736500,32.274899174467900,18.3295777085363,10.045266627482700,11.387855989696900,111.21000000000000,29.907222083007500,23.47643185833400,50.10133431440730,12.238684400761000,17.403152946396300,12.263210640074700,11.823646930541100,0.0,20.268724166848000,23.20187978046500,12.865750356368900,29.13535546035300,50.55444973883360,0.3,3.0,8.0,1.0,1.0,0.0,3.0,3.0,6.0,13.0,5.0,4.0,4.332520000000000,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OC)c3nc(c(s3)C(=O)O)c4c(cccn4)F)Cl)Cl,<0.00977,14.269533272424300,-1.2166438112750500,0.02441810522406970,0.4423439810653300,528.3930000000000,0.34782922214233000,-0.47698928818595600,1.3529411764705900,2.1176470588235300,1.5343234001363100,1249.9769332568800,-2.73,46828935.852512700,4.60533070327872,25.044067204444800,21.958931178246700,10.948779320885200,0.0,5.907179729351510,5.969305287951850,9.77851570501903,14.16893075269390,0.0,0.0,34.53866565839980,25.477292959539900,32.09008191956420,22.191073844378900,23.822879764459200,51.54670915554250,20.268724166848000,0.0,25.4903660395129,25.099220083953200,50.45706836046310,11.387855989696900,10.216698334856800,9.521973527514150,34.53866565839980,64.28006554498460,4.736862953800050,12.740958040736500,32.274899174467900,18.3295777085363,10.045266627482700,11.387855989696900,120.44,23.797672246097600,19.086016810659200,33.02340532113600,35.35845422318030,11.336785877934700,25.43937524981380,6.923737199690620,4.899909730850480,20.268724166848000,27.938742734265100,13.160391262628600,14.269533272424300,62.62563102050270,0.3333333333333330,3.0,9.0,1.0,1.0,0.0,3.0,3.0,7.0,13.0,6.0,4.0,4.009420000000000,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OC)c3nc(c(s3)C(=O)O)c4cc(ccn4)OC)Cl)Cl,<0.00977,12.797061019793400,-1.0874152587429200,0.08220509961342090,0.41196286834772200,540.4290000000000,0.3478272627218900,-0.4966261734819990,1.3142857142857100,2.085714285714290,1.5305907420115700,1263.0898665969200,-2.8600000000000000,79506493.55420950,5.080955919353750,29.78093015824480,22.014515016682100,5.131558479839330,0.0,5.907179729351510,5.969305287951850,9.77851570501903,9.77851570501903,0.0,0.0,34.53866565839980,19.410925891078200,38.15644898802580,34.99479938050490,24.169327670584400,51.54670915554250,20.268724166848000,0.0,25.4903660395129,32.2090176252307,44.639847519417200,17.137367822980800,14.953561288656900,5.131558479839330,34.53866565839980,71.38986308626220,4.736862953800050,6.923737199690620,32.274899174467900,18.3295777085363,10.045266627482700,11.387855989696900,129.67,5.969305287951850,14.69560176298440,39.340623443387300,46.801894051312600,11.336785877934700,7.109797541277530,32.363112449504500,4.899909730850480,20.268724166848000,32.67560568806510,13.34139442051090,0.0,74.21416113504470,0.36363636363636400,3.0,10.0,1.0,1.0,0.0,3.0,3.0,8.0,13.0,7.0,4.0,3.8789200000000000,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2F)c3nc(c(s3)C(=O)O)c4cc(ccn4)OC)Cl)Cl,<0.00977,15.038483821095400,-1.4179823994948400,0.004423301747123350,0.43870578016168100,528.3930000000000,0.34782726272510000,-0.4966261734819990,1.3823529411764700,2.1470588235294100,1.500030563564310,1249.9769332568800,-2.89,46447343.59999720,4.6795486040733000,25.044067204444800,28.18619041219240,5.131558479839330,0.0,5.907179729351510,5.969305287951850,9.77851570501903,14.16893075269390,0.0,0.0,34.53866565839980,19.410925891078200,24.501895040835700,35.43558939866920,23.822879764459200,51.54670915554250,20.268724166848000,0.0,25.558075047274900,25.099220083953200,44.639847519417200,17.137367822980800,14.953561288656900,9.521973527514150,34.53866565839980,64.34777455274660,0.0,6.923737199690620,32.274899174467900,18.3295777085363,10.045266627482700,11.387855989696900,120.44000000000000,24.09000124196160,14.69560176298440,39.275847839719500,28.813682708732700,11.336785877934700,13.30664111289060,23.95638106746430,0.0,20.268724166848000,27.938742734265100,13.046753514251200,15.038483821095400,61.970318220209000,0.3333333333333330,3.0,9.0,1.0,1.0,0.0,3.0,3.0,7.0,13.0,6.0,4.0,4.202020000000000,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OC)c3nc(c(s3)C(=O)O)c4ncccn4)C#N)Cl,<0.00977,12.840287045904100,-1.1066268603789700,0.049647659258361500,0.46101834967275700,501.95600000000000,0.34789139523054500,-0.47698854651617100,1.411764705882350,2.1470588235294100,1.5223064983316900,1270.1407656384500,-3.5300000000000000,55250485.85264630,4.45153905791343,25.044067204444800,27.897675987887500,10.95596297783930,0.0,5.907179729351510,5.969305287951850,4.794537184071820,19.746472746913400,5.261891554738490,0.0,22.937725768167300,19.410925891078200,38.2869254911773,17.16844053063760,19.432464716784400,39.94576926530990,25.252702687795200,0.0,25.4903660395129,25.099220083953200,45.311142200524300,17.58755380564070,10.216698334856800,5.131558479839330,22.937725768167300,69.26404406593180,4.736862953800050,18.254850067221400,37.83835066616490,18.460054211687800,5.022633313741330,11.518332492848400,157.12000000000000,17.98045140505170,19.957493317722800,38.71733331598440,30.335820909439000,11.336785877934700,19.503484684503700,12.990104268152200,10.96913104364280,25.252702687795200,16.337802844032600,7.142889733522230,0.0,80.63488804425560,0.3333333333333330,3.0,11.0,1.0,1.0,0.0,3.0,3.0,9.0,13.0,6.0,4.0,2.4836,1.0,4.0,1.0,2.0,1.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OC)c3nc(c(s3)C(=O)OC)c4cn(nn4)C)C#N)Cl,<0.00977,12.888261240512900,-0.5064416751937900,0.11364382395518000,0.46592992792806500,518.9870000000000,0.3499917250556030,-0.4647687107743060,1.4,2.1714285714285700,1.5318698794414700,1309.1257905473200,-3.470000000000000,85467478.25174340,4.723837970107180,24.674402763404100,33.591603982736000,5.131558479839330,0.0,5.907179729351510,5.969305287951850,9.476340119217010,9.77851570501903,5.261891554738490,5.098681808301040,28.15111086382210,13.344558822616600,32.940910330628300,30.4750816435282,19.06280027574370,39.94576926530990,30.27861548500180,7.04767198267719,25.4903660395129,32.2090176252307,33.047931560449600,17.457077302489200,10.216698334856800,5.131558479839330,22.937725768167300,76.29322700957540,16.52139789027730,18.254850067221400,37.83835066616490,6.196843571613080,5.022633313741330,11.387855989696900,151.05000000000000,11.876485017303400,14.85096592288210,28.42582001718310,46.60082409283720,0.0,23.128386354357500,27.278050295258400,10.96913104364280,25.596812549856700,21.074665797832600,7.324591122411120,1.5288706823719600,78.42431597299470,0.42857142857142900,2.0,12.0,1.0,1.0,0.0,3.0,3.0,11.0,14.0,6.0,4.0,1.9105000000000000,0.0,5.0,1.0,2.0,2.0,6.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OC)c3nc(c(s3)C(=O)O)c4cn(cn4)C)C#N)Cl,<0.00977,12.847231490348500,-1.0666268603789700,0.10565364563533100,0.46391966620409900,503.9720000000000,0.34782830153056500,-0.4769892932410510,1.4705882352941200,2.235294117647060,1.5204470395411100,1290.7826915493200,-3.400000000000000,49389010.0937341,4.370939498752100,29.611166852236100,33.591603982736000,5.131558479839330,0.0,5.907179729351510,5.969305287951850,4.794537184071820,14.76249422596620,5.261891554738490,0.0,22.937725768167300,13.344558822616600,39.13775390224140,23.495760605402100,19.432464716784400,39.94576926530990,24.835823814639300,7.04767198267719,25.4903660395129,25.099220083953200,39.37525163521420,17.457077302489200,10.216698334856800,5.131558479839330,22.937725768167300,68.84716519277600,11.78453493647720,18.254850067221400,37.83835066616490,12.524163646377600,5.022633313741330,11.387855989696900,149.16,11.876485017303400,19.957493317722800,33.30296721088440,41.723676899135900,11.336785877934700,0.0,38.17247001781430,10.96913104364280,20.268724166848000,16.337802844032600,7.187334177966680,1.72785027420869,77.86259332560240,0.38095238095238100,3.0,11.0,1.0,1.0,0.0,3.0,3.0,9.0,13.0,6.0,4.0,2.4271000000000000,1.0,4.0,1.0,2.0,1.0,5.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OC)c3nc(c(s3)C(=O)O)c4ncnn4C)C#N)Cl,<0.00977,12.845389925320100,-1.0968611763275800,0.06807358518428750,0.4540346773433530,504.96000000000000,0.34789117347296800,-0.4769885477772920,1.4705882352941200,2.235294117647060,1.5282666895390300,1292.2342799843300,-3.470000000000000,50362905.69807460,4.226080295185370,25.044067204444800,34.22499606265200,10.95596297783930,0.0,5.907179729351510,5.969305287951850,4.794537184071820,19.444297161111400,10.360573363039500,0.0,22.937725768167300,13.344558822616600,32.940910330628300,17.16844053063760,19.432464716784400,39.94576926530990,30.04920891029420,7.04767198267719,25.4903660395129,25.099220083953200,33.17840806360110,17.58755380564070,10.216698334856800,5.131558479839330,22.937725768167300,74.06055028843090,11.78453493647720,18.254850067221400,37.83835066616490,6.3273200747645400,5.022633313741330,11.518332492848400,162.05000000000000,17.98045140505170,19.957493317722800,32.892928817984500,36.16022540743890,11.336785877934700,11.009123009909700,21.081206723645300,10.96913104364280,25.367405975149000,16.337802844032600,7.155363526143860,1.4673262565585200,79.1550879950754,0.4,3.0,12.0,1.0,1.0,0.0,3.0,3.0,10.0,14.0,6.0,4.0,1.8221000000000000,1.0,5.0,1.0,2.0,1.0,6.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OC)c3nc(c(s3)C(=O)O)c4cn(nn4)C)C#N)Cl,<0.00977,12.841314330585200,-1.094404638156750,0.07214765925836160,0.4540346773433530,504.96000000000000,0.34782955827611800,-0.4769892863418770,1.4705882352941200,2.235294117647060,1.5204470395411100,1292.2342799843300,-3.470000000000000,49389010.0937341,4.346767655093420,25.044067204444800,33.591603982736000,5.131558479839330,0.0,5.907179729351510,5.969305287951850,9.476340119217010,9.77851570501903,5.261891554738490,5.098681808301040,28.15111086382210,13.344558822616600,32.940910330628300,23.365284102250700,19.432464716784400,39.94576926530990,30.27861548500180,7.04767198267719,25.4903660395129,25.099220083953200,33.047931560449600,17.457077302489200,10.216698334856800,5.131558479839330,22.937725768167300,74.28995686313850,11.78453493647720,18.254850067221400,37.83835066616490,6.196843571613080,5.022633313741330,11.387855989696900,162.05000000000000,17.98045140505170,19.957493317722800,32.892928817984500,36.029748904287400,11.336785877934700,4.681802935145190,27.278050295258400,10.96913104364280,25.596812549856700,16.337802844032600,7.155650150188900,1.47785027420869,79.14427735338020,0.4,3.0,12.0,1.0,1.0,0.0,3.0,3.0,10.0,14.0,6.0,4.0,1.8221000000000000,1.0,5.0,1.0,2.0,1.0,6.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OC)c3nc(c(s3)C(=O)O)c4c(cccn4)F)C#N)Cl,<0.00977,14.284506266251500,-1.2292194529715700,0.03887085926015700,0.4508291072771860,518.9580000000000,0.34782922214233000,-0.47698928818595600,1.457142857142860,2.2285714285714300,1.541474296157920,1335.9355169145400,-3.5300000000000000,79002917.15178320,4.702522323488620,25.044067204444800,33.591603982736000,10.948779320885200,0.0,5.907179729351510,5.969305287951850,9.77851570501903,14.16893075269390,5.261891554738490,0.0,22.937725768167300,25.477292959539900,32.09008191956420,17.16844053063760,23.822879764459200,39.94576926530990,20.268724166848000,0.0,25.4903660395129,25.099220083953200,50.99788653841870,17.457077302489200,10.216698334856800,9.521973527514150,22.937725768167300,64.28006554498460,4.736862953800050,24.07207090826730,37.83835066616490,18.3295777085363,5.022633313741330,11.387855989696900,144.23,23.797672246097600,24.347908365397700,38.58685681283300,30.335820909439000,11.336785877934700,25.43937524981380,6.923737199690620,10.96913104364280,20.268724166848000,16.337802844032600,7.015661724262970,14.284506266251500,73.14427645393000,0.3181818181818180,3.0,10.0,1.0,1.0,0.0,3.0,3.0,8.0,13.0,6.0,4.0,3.2277000000000000,1.0,3.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1cnc(cn1)c2c(sc(n2)N3CC[C@H]([C@H](C3)OC)NC(=O)c4c(c(c([nH]4)C)Cl)C#N)C(=O)O,<0.00977,12.865237233079500,-1.0928102504016500,0.07460419742918510,0.44850009437316500,515.9830000000000,0.34782830324475500,-0.4769892932365110,1.3714285714285700,2.142857142857140,1.5267692611659700,1314.543807464460,-3.5300000000000000,78105099.09625260,4.835037249991480,25.044067204444800,33.591603982736000,5.131558479839330,0.0,5.907179729351510,5.969305287951850,14.76249422596620,9.77851570501903,5.261891554738490,0.0,22.937725768167300,20.268296022307300,32.09008191956420,29.05921209709910,19.432464716784400,39.94576926530990,25.252702687795200,0.0,32.41410323920350,25.099220083953200,44.93870312691120,17.457077302489200,10.216698334856800,5.131558479839330,22.937725768167300,69.26404406593190,4.736862953800050,25.178587266912000,43.53227866101330,12.393687143226200,5.022633313741330,11.387855989696900,157.12000000000000,17.98045140505170,19.957493317722800,32.892928817984500,41.723676899135900,11.336785877934700,6.196843571613080,27.154115512271900,10.96913104364280,25.252702687795200,16.337802844032600,7.1675178821824500,0.0,82.27692656226200,0.36363636363636400,3.0,11.0,1.0,1.0,0.0,3.0,3.0,9.0,13.0,6.0,4.0,2.792020000000000,1.0,4.0,1.0,2.0,1.0,5.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
